url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,lat,long
https://westmd.craigslist.org/cto/d/2012-chevy-cruze/6694786823.html,westmd,5900,2012,chevy,cruze,good,"4 cylinders",gas,136258,clean,automatic,,fwd,mid-size,sedan,black,https://images.craigslist.org/00000_5XwmvKdjBGI_600x450.jpg,39.4026,-78.506
https://westmd.craigslist.org/cto/d/2017-ram-1500/6716267363.html,westmd,28000,2017,ram,1500,,,gas,,lien,automatic,,,,,,https://images.craigslist.org/00n0n_ggFBScieWlf_600x450.jpg,40.1376,-80.3859
https://westmd.craigslist.org/cto/d/1993-vw-cabriolet/6709126276.html,westmd,3500,1993,vw,cabriolet,,"4 cylinders",gas,228000,clean,manual,,fwd,compact,convertible,green,https://images.craigslist.org/00J0J_hPc8e5GhRev_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/2010-chevy-traverse-lt/6711209595.html,westmd,5000,2010,chevy,traverse,good,,gas,101000,clean,automatic,,4wd,,,,https://images.craigslist.org/00E0E_czuTj08I7BY_600x450.jpg,39.6494,-78.9306
https://westmd.craigslist.org/cto/d/new-barely-used-toyota-sienna/6711152619.html,westmd,33800,2017,toyota,sienna,"like new","6 cylinders",gas,11000,clean,automatic,5TDYZ3DC7HS844446,fwd,full-size,van,silver,https://images.craigslist.org/01717_yGFpgYUQtS_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/1995-chevy-s10-2wd/6717588326.html,westmd,1,1995,chevy,s10,good,"4 cylinders",gas,,clean,manual,,rwd,,truck,green,https://images.craigslist.org/00404_k1gOL0FJtKV_600x450.jpg,39.428609,-78.927069
https://westmd.craigslist.org/cto/d/2013-mustang-gt/6717534876.html,westmd,23000,2013,ford,"mustang gt",excellent,"8 cylinders",gas,35000,clean,manual,1ZVBP8CF1D5226377,rwd,,coupe,black,https://images.craigslist.org/00i0i_ssMtgQpmXG_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/2011-ford-150-super-crew-xlt/6715959734.html,westmd,19995,2011,ford,f-150,excellent,"8 cylinders",gas,62000,clean,automatic,,4wd,full-size,truck,red,https://images.craigslist.org/01616_9IGl6KFeloS_600x450.jpg,39.552,-77.6957
https://westmd.craigslist.org/cto/d/1999-acura-cl/6709507599.html,westmd,1000,1999,acura,cl,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01717_3dKOtGdX63Z_600x450.jpg,39.398211,-77.846359
https://westmd.craigslist.org/cto/d/2005-chevy-corvette/6711539837.html,westmd,18900,2005,chevy,corvette,excellent,"8 cylinders",gas,69000,clean,automatic,,rwd,,coupe,white,https://images.craigslist.org/00f0f_ioCBnl0efTa_600x450.jpg,39.5636,-78.7887
https://westmd.craigslist.org/cto/d/2004-ford-ranger-xl/6711142913.html,westmd,2900,2004,ford,"ranger xl",good,"4 cylinders",gas,,clean,automatic,,rwd,mid-size,pickup,white,https://images.craigslist.org/00g0g_2WNid0B5UH2_600x450.jpg,39.463,-78.695
https://westmd.craigslist.org/cto/d/1957-chevy-belair-hardtop-two/6702507313.html,westmd,16500,1957,chevy,belair,good,"8 cylinders",gas,,clean,manual,,rwd,full-size,coupe,black,https://images.craigslist.org/00L0L_jafdSejX6UE_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/1965-mercury-caliente-comet/6693006533.html,westmd,2700,1965,mercury,comet,good,"8 cylinders",gas,,clean,manual,,rwd,full-size,coupe,black,https://images.craigslist.org/00X0X_igQoqCpJd0j_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/1984-mustang-gt-ttop/6717358552.html,westmd,3000,1984,ford,"mustang gt",fair,"8 cylinders",gas,118000,clean,manual,1fabp28m2ef235727,rwd,compact,coupe,black,https://images.craigslist.org/00J0J_vfnEW2Pc2U_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/crysler-300/6717340629.html,westmd,7500,2006,,"crysler 300",,,gas,67500,clean,automatic,,,,,,https://images.craigslist.org/01616_9AabNP8LhY9_600x450.jpg,39.463,-78.695
https://westmd.craigslist.org/cto/d/2006-mercedes-ml500-suv/6717337291.html,westmd,5950,2006,mercedes,ml500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01313_agUXd5pNqG6_600x450.jpg,39.3881,-77.1723
https://westmd.craigslist.org/cto/d/1963-ford-thunderbird-landau/6712162171.html,westmd,4500,1963,ford,thunderbird-landau,good,"8 cylinders",gas,56000,clean,automatic,,rwd,full-size,coupe,red,https://images.craigslist.org/00Z0Z_gDJpoNmcz3J_600x450.jpg,39.591014,-77.855593
https://westmd.craigslist.org/cto/d/2008-clk550/6709780591.html,westmd,1,2008,mercedes,"benz clk550",new,"8 cylinders",gas,,clean,automatic,,,,,,https://images.craigslist.org/00C0C_kuQiyZFpyDv_600x450.jpg,38.8458,-77.3242
https://westmd.craigslist.org/cto/d/1998-saturn/6717240823.html,westmd,800,1998,saturn,sl,good,"4 cylinders",gas,,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/01313_kCZZfGMPc0M_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/trade-my-pro-street-trans-am/6717239093.html,westmd,1,1985,pontiac,"trans am",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00M0M_9GdN1ajvRA2_600x450.jpg,39.65183,-77.774191
https://westmd.craigslist.org/cto/d/2006-ford-focus-zx3/6714596912.html,westmd,3200,2006,ford,"focus zx3",excellent,"4 cylinders",gas,,clean,automatic,,fwd,mid-size,hatchback,red,https://images.craigslist.org/00d0d_fmBxCHV3ygf_600x450.jpg,39.4026,-78.506
https://westmd.craigslist.org/cto/d/1999-chevy-silverado-4wd/6711218692.html,westmd,2500,1999,chevrolet,"1500 silverado",good,"8 cylinders",gas,250000,clean,automatic,,4wd,full-size,truck,,https://images.craigslist.org/00J0J_9UiJsiGiaO7_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/2004-ford-mustang-40th/6717183426.html,westmd,7000,2004,ford,mustang,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00y0y_dAZ78unhyO4_600x450.jpg,39.7818,-77.747
https://westmd.craigslist.org/cto/d/1998-jeep-grand-cherokee/6717183908.html,westmd,2000,1998,jeep,"grand cherokee 4wd",good,"8 cylinders",gas,200400,clean,automatic,,4wd,,SUV,white,https://images.craigslist.org/00X0X_k1Sb80m1EAf_600x450.jpg,39.40989,-77.473526
https://westmd.craigslist.org/cto/d/1998-ford-expedition-limited/6699525978.html,westmd,1500,1998,ford,expedition,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00c0c_eM6NhvVILj2_600x450.jpg,39.7818,-77.747
https://westmd.craigslist.org/cto/d/2003-dodge-neon-sxt-low-miles/6714537721.html,westmd,2900,2003,dodge,"neon sxt low miles",excellent,"4 cylinders",gas,,clean,automatic,,fwd,mid-size,sedan,blue,https://images.craigslist.org/00T0T_2unJ0WTSVgM_600x450.jpg,39.463,-78.695
https://westmd.craigslist.org/cto/d/2015-honda-cr-for-sale/6711764617.html,westmd,20870,2015,honda,cr-v,excellent,"4 cylinders",gas,36500,clean,automatic,,4wd,full-size,SUV,red,https://images.craigslist.org/01414_6aFDUHJbtuj_600x450.jpg,39.3455,-77.3832
https://westmd.craigslist.org/cto/d/2003/6717104192.html,westmd,1150,2003,dodge,"durango rt",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00P0P_folFCtceRGY_600x450.jpg,39.665957,-77.597617
https://westmd.craigslist.org/cto/d/2001-vw-golf/6717072420.html,westmd,1600,2001,vw,golf,good,"4 cylinders",gas,159000,clean,manual,9BWGT21J214007315,fwd,compact,hatchback,green,https://images.craigslist.org/01414_jhw6JuNKyV_600x450.jpg,39.550145,-77.717285
https://westmd.craigslist.org/cto/d/1957-pontiac-chieftain-two/6704534695.html,westmd,2000,1957,pontiac,chieftain,,,other,,missing,other,,,,,,https://images.craigslist.org/00I0I_dKfrPaRH95X_600x450.jpg,38.4707,-79.085
https://westmd.craigslist.org/cto/d/1961-mercury-meteor-two-door/6704442681.html,westmd,5000,1961,mercury,metor,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00000_Cgzr5HNeBo_600x450.jpg,38.4707,-79.085
https://westmd.craigslist.org/cto/d/1981-camaro-z28/6698992814.html,westmd,6500,1981,chevrolet,camaro,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00f0f_hRcpraeMWH4_600x450.jpg,38.4707,-79.085
https://westmd.craigslist.org/cto/d/2003-cadillac-escalade-esv/6717055502.html,westmd,3200,2003,cadillac,"escalade esv",,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00y0y_92GVTq2FMlq_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/2015-honda-civic-ex-w-17k/6711845749.html,westmd,15000,2015,honda,"civic ex-l",excellent,"4 cylinders",gas,17800,clean,automatic,,fwd,compact,sedan,grey,https://images.craigslist.org/00Y0Y_fvJSgbuIzvg_600x450.jpg,39.1526,-77.0749
https://westmd.craigslist.org/cto/d/2013-gmc-sierra-sle-4x4/6717040634.html,westmd,29900,2013,gmc,sierra,"like new",,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00T0T_6xpoeaRIdiv_600x450.jpg,39.3455,-77.3832
https://westmd.craigslist.org/cto/d/2009-chevy-cobalt-ls-2-door/6696106699.html,westmd,2900,2009,chevy,"cobalt ls 2 door",good,"4 cylinders",gas,,clean,automatic,,fwd,mid-size,coupe,blue,https://images.craigslist.org/00p0p_d4dyMYz8GFB_600x450.jpg,39.4572,-78.5641
https://westmd.craigslist.org/cto/d/custom-painted-2012-jeep/6701067579.html,westmd,29950,2012,jeep,"wrangler unlimited",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00q0q_lAa3AKhh0n4_600x450.jpg,39.1725,-80.3777
https://westmd.craigslist.org/cto/d/2005-dodge-ram-1500/6713286495.html,westmd,4200,2005,dodge,1500,good,"8 cylinders",gas,75,clean,automatic,,rwd,full-size,,red,https://images.craigslist.org/00H0H_l0vmrR4a1Xi_600x450.jpg,39.5526,-78.1877
https://westmd.craigslist.org/cto/d/1986-dodge-ramcharger-se-4x4/6716984213.html,westmd,4900,1986,dodge,ramcharger,excellent,"8 cylinders",gas,,clean,automatic,,4wd,full-size,SUV,custom,https://images.craigslist.org/01616_1ommiTCjbTN_600x450.jpg,39.5526,-78.1877
https://westmd.craigslist.org/cto/d/1999-jeep-cherokee-sport-xj/6716976723.html,westmd,4500,1999,jeep,"cherokee sport",good,"6 cylinders",gas,244000,clean,automatic,,4wd,mid-size,SUV,blue,https://images.craigslist.org/00w0w_3lFNbCJv76b_600x450.jpg,39.6494,-78.9306
https://westmd.craigslist.org/cto/d/2001-mitsubishi-eclipse-gs/6711328780.html,westmd,1300,2001,mitsubishi,"eclipse gs",fair,"6 cylinders",gas,113000,clean,manual,,fwd,compact,coupe,grey,https://images.craigslist.org/00e0e_db7gOakjKFo_600x450.jpg,39.5865,-77.8852
https://westmd.craigslist.org/cto/d/2001-ford-mustang-convertible/6716935667.html,westmd,2000,2001,ford,"mustang convertible",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00O0O_2sw3LrWrs7_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/1968-chevelle-for-trade/6691377257.html,westmd,14500,1968,chevy,"",,,gas,,clean,manual,,,,,,https://images.craigslist.org/00W0W_32bAOT7moXu_600x450.jpg,39.3424,-78.7481
https://westmd.craigslist.org/cto/d/1995-chevy-suburban-k2500/6716880590.html,westmd,3500,1995,chevy,suburban,good,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00101_m8EnvqBbtq_600x450.jpg,39.4424,-77.7511
https://westmd.craigslist.org/cto/d/2013-ford-mustang-gt-cs-42k/6716852661.html,westmd,21500,2013,ford,mustang,excellent,"8 cylinders",gas,42000,clean,manual,,rwd,,coupe,white,https://images.craigslist.org/01313_eLSP2gtt7IV_600x450.jpg,39.66152,-78.917744
https://westmd.craigslist.org/cto/d/1973-ford-mustang-fastback/6712779529.html,westmd,14000,1973,ford,mustang,excellent,"6 cylinders",gas,,clean,automatic,,rwd,mid-size,,yellow,https://images.craigslist.org/01616_cZDv9FLBvZy_600x450.jpg,39.567274,-77.690592
https://westmd.craigslist.org/ctd/d/2005-chrysler-300-touring/6716724906.html,westmd,6995,2005,chrysler,"300 touring",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00K0K_iEqs6BokmBE_600x450.jpg,39.587897,-78.249377
https://westmd.craigslist.org/cto/d/2004-jeep-liberty-sp/6716659932.html,westmd,2000,2004,jeep,"liberty sp",fair,"6 cylinders",gas,159650,clean,automatic,,4wd,mid-size,SUV,silver,https://images.craigslist.org/00V0V_74Jiy4KAFx2_600x450.jpg,39.6991,-78.8739
https://westmd.craigslist.org/cto/d/93-cadillac/6704168865.html,westmd,300,1993,cadillac,"",fair,,gas,,clean,automatic,,,full-size,sedan,green,https://images.craigslist.org/00L0L_9R1n2IzsU3s_600x450.jpg,39.6573,-77.6921
https://westmd.craigslist.org/cto/d/price-reduced2005-chevy/6704134916.html,westmd,2400,2005,chevy,avalanche,good,"8 cylinders",gas,364001,clean,automatic,3GNEK12Z35G280427,4wd,,,black,https://images.craigslist.org/00A0A_b1xcY2suArd_600x450.jpg,39.6573,-77.6921
https://westmd.craigslist.org/cto/d/93-cadillac/6710549349.html,westmd,300,1993,cadillac,"",fair,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00H0H_fIEx9oJhAlX_600x450.jpg,39.6573,-77.6921
https://westmd.craigslist.org/cto/d/price-reduced-chevy-avalanche/6710559277.html,westmd,2400,2005,chevy,avalanche,good,,gas,364001,clean,automatic,,4wd,,,black,https://images.craigslist.org/00A0A_b1xcY2suArd_600x450.jpg,39.6573,-77.6921
https://westmd.craigslist.org/cto/d/2002-mustang-gt/6699833707.html,westmd,6500,2002,,"2002 Mustang GT",excellent,"8 cylinders",gas,130000,clean,manual,,rwd,,coupe,black,https://images.craigslist.org/01515_gU7JlQVdCBN_600x450.jpg,39.71074,-77.897349
https://westmd.craigslist.org/cto/d/2006-honda-crv-awd-ex/6716521877.html,westmd,5900,2006,honda,cr-v,excellent,"4 cylinders",gas,149000,clean,automatic,,4wd,mid-size,SUV,silver,https://images.craigslist.org/00s0s_229KgZkW5vz_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/00-pontiac-bonneville/6716507035.html,westmd,800,2000,,"Pontaic Bonneville",fair,"6 cylinders",gas,190000,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/00w0w_lvP9dPnzEH1_600x450.jpg,39.5865,-77.8852
https://westmd.craigslist.org/cto/d/03-ford-expedition-3250-obo/6716492282.html,westmd,3250,2003,ford,"expedition eddie bauer",good,"8 cylinders",gas,,clean,automatic,,,,,,https://images.craigslist.org/01010_gEnkzW4qjjs_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/02-nissan-frontier-crew-cab-xe/6706131173.html,westmd,1500,2002,nissan,"frontier xe",excellent,"6 cylinders",gas,,clean,automatic,,4wd,,truck,white,https://images.craigslist.org/00P0P_1uXDpzFuyO6_600x450.jpg,40.0913,-78.8448
https://westmd.craigslist.org/cto/d/2006-mercedes-ml500-suv/6716429148.html,westmd,5950,2006,mercedes,ml500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01313_agUXd5pNqG6_600x450.jpg,39.3881,-77.1723
https://westmd.craigslist.org/cto/d/2007-toyota-rav4-md-inspected/6709872996.html,westmd,7500,2007,toyota,rav4,,"4 cylinders",gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_7C3OvxqBpbq_600x450.jpg,39.644044,-78.754943
https://westmd.craigslist.org/cto/d/2007-saturn-aura-xr-36/6710649644.html,westmd,6995,2007,saturn,"aura xe","like new","6 cylinders",gas,77000,clean,automatic,,fwd,mid-size,sedan,silver,https://images.craigslist.org/01212_5PuQJxMkssn_600x450.jpg,39.632,-77.7372
https://westmd.craigslist.org/cto/d/1990-toyota-4x4-truck/6705136454.html,westmd,4700,1990,toyota,4x4,good,"4 cylinders",gas,189000,clean,manual,,4wd,compact,pickup,silver,https://images.craigslist.org/00H0H_8YFGgdvwTsD_600x450.jpg,39.5636,-78.7887
https://westmd.craigslist.org/cto/d/2016-nissan-sentra-sv/6716179819.html,westmd,11300,2016,nissan,sentra,excellent,"4 cylinders",gas,46000,lien,automatic,,fwd,compact,sedan,red,https://images.craigslist.org/00202_6SPB90fVl1p_600x450.jpg,39.611815,-78.773982
https://westmd.craigslist.org/cto/d/2015-toyota-avalon40-mpgxle/6696106412.html,westmd,13900,2015,,avalon,"like new","4 cylinders",gas,,clean,automatic,,fwd,,,grey,https://images.craigslist.org/00Q0Q_lW4L3aJbpma_600x450.jpg,39.593,-77.8087
https://westmd.craigslist.org/cto/d/98-jeep-wrangler-sport/6715936979.html,westmd,1200,1998,jeep,"wrangler 4wd 2dr sport",fair,"4 cylinders",gas,100000,clean,manual,,4wd,mid-size,convertible,red,https://images.craigslist.org/00909_l5UK8RNU4gf_600x450.jpg,39.389067,-79.390926
https://westmd.craigslist.org/cto/d/2002-chevy-pickup/6715936635.html,westmd,1500,2002,chevrolet,1500,fair,"8 cylinders",gas,200000,clean,automatic,,4wd,full-size,pickup,red,https://images.craigslist.org/00505_4lWhN3PJKfI_600x450.jpg,39.389067,-79.390926
https://westmd.craigslist.org/cto/d/2004-jeep-grand-cherokee/6711024720.html,westmd,1200,2004,jeep,"grand cherokee",fair,"6 cylinders",gas,267000,clean,automatic,,4wd,,,brown,https://images.craigslist.org/00A0A_6KI1TAOlFkV_600x450.jpg,39.497,-78.7743
https://westmd.craigslist.org/cto/d/2003-frightlinner-sprinter/6715802672.html,westmd,5700,2003,,"frightlinner sprinter",excellent,"5 cylinders",diesel,200000,clean,automatic,,rwd,full-size,van,white,https://images.craigslist.org/00Q0Q_dkr2hALraF8_600x450.jpg,39.1599,-76.6209
https://westmd.craigslist.org/cto/d/2000-ford-excursion-xlt/6702171479.html,westmd,6000,2000,ford,"excursion xlt",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00I0I_i7NVMjAlsp5_600x450.jpg,39.1208,-76.8435
https://westmd.craigslist.org/ctd/d/2009-chevrolet-silverado/6715814716.html,westmd,19700,2009,chevrolet,"silverado 3500hd 4x4",excellent,"8 cylinders",gas,,clean,automatic,,4wd,,,,https://images.craigslist.org/00m0m_6SIZEiojh8o_600x450.jpg,36.238597,-79.979782
https://lawton.craigslist.org/cto/d/2013-f150-xlt/6694696690.html,lawton,15900,2013,,"2013 F150 Crew cab",excellent,"8 cylinders",gas,159450,clean,automatic,,rwd,full-size,truck,red,https://images.craigslist.org/00C0C_edOWrMes64F_600x450.jpg,34.732975,-98.297886
https://lawton.craigslist.org/ctd/d/60-vehicles-to-choose-from/6718498194.html,lawton,3999,2005,bmw,"",excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00404_7iIgYb3zlWg_600x450.jpg,35.511257,-97.601401
https://lawton.craigslist.org/cto/d/52-ford/6718463747.html,lawton,2900,1952,ford,"f1 1/2 ton",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00v0v_6aCGCs5l5CO_600x450.jpg,34.5607,-98.288119
https://lawton.craigslist.org/cto/d/custom-2003-hyundai-tiburon/6718375517.html,lawton,1950,2003,hyundai,tiburon,good,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00y0y_dyvr6dH5dOF_600x450.jpg,34.6179,-98.4552
https://lawton.craigslist.org/cto/d/2003-dodge-1500/6716564858.html,lawton,4500,2003,ram,"1500 quad cab",excellent,"8 cylinders",gas,157000,clean,automatic,,rwd,full-size,truck,black,https://images.craigslist.org/00505_j1FN8WhdriI_600x450.jpg,34.6595,-98.4004
https://lawton.craigslist.org/cto/d/2011-toyota-rav-4-sport/6718333544.html,lawton,13500,2011,toyota,"rav4 sport",excellent,"6 cylinders",gas,,clean,automatic,,4wd,mid-size,SUV,black,https://images.craigslist.org/00606_hUJ2LD4gKBH_600x450.jpg,33.8633,-98.534
https://lawton.craigslist.org/ctd/d/2015-honda-crv-ex-awd-keyless/6718318728.html,lawton,16899,2015,honda,"crv ex awd cr-v",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Q0Q_l1C03BOi7QU_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/cto/d/1963-bagged-c10-project/6718306139.html,lawton,800,1963,chevy,c10,fair,other,gas,,missing,other,,rwd,full-size,truck,brown,https://images.craigslist.org/00B0B_N3H53SkJDr_600x450.jpg,34.5073,-97.9403
https://lawton.craigslist.org/ctd/d/2018-toyota-rav4-keyless/6718308747.html,lawton,20999,2018,toyota,rav4,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00k0k_i5MLTQ1RwO9_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/cto/d/chevy-4x4-silverado-extra-cab/6718282036.html,lawton,1200,1998,chevy,silverado,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_2A8SLupAkKi_600x450.jpg,34.6179,-98.4552
https://lawton.craigslist.org/cto/d/saturn-sky-roadster/6703227294.html,lawton,8750,2007,saturn,"sky roadster",excellent,"4 cylinders",gas,63782,clean,manual,,rwd,,convertible,red,https://images.craigslist.org/00M0M_71YmmYhPPW_600x450.jpg,36.003,-96.1106
https://lawton.craigslist.org/ctd/d/2006-chevrolet-silverado-2500/6718245357.html,lawton,10800,2006,chevrolet,"silverado 2500","like new","8 cylinders",diesel,227050,clean,automatic,1GCHC23,rwd,,,grey,https://images.craigslist.org/01111_8mxkIUByt3i_600x450.jpg,35.4853,-97.5372
https://lawton.craigslist.org/ctd/d/2015-ford-focus-se-keyless/6718243501.html,lawton,12399,2015,ford,"focus se",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00q0q_444k8SXUnJ3_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/cto/d/96-toyota-tercel/6718220998.html,lawton,1000,1996,toyota,"",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Y0Y_2VsIeRBawgc_600x450.jpg,34.639108,-99.310055
https://lawton.craigslist.org/cto/d/1984-ford-bronco-4x4/6694321348.html,lawton,2000,1984,ford,bronco,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00t0t_axxd4xOAfJi_600x450.jpg,34.6595,-98.4004
https://lawton.craigslist.org/cto/d/2007-cadillac-srx4/6711319246.html,lawton,7000,2007,cadillac,"srx 4",good,"6 cylinders",gas,119843,clean,automatic,,,,SUV,black,https://images.craigslist.org/00D0D_1XNCtC2nOlx_600x450.jpg,34.5982,-99.4408
https://lawton.craigslist.org/cto/d/super-beetle-flat-windshield/6718173914.html,lawton,250,1972,vw,beetle,fair,other,gas,,"parts only",manual,,rwd,compact,coupe,blue,https://images.craigslist.org/00X0X_fyxzDxl74RM_600x450.jpg,34.5073,-97.9403
https://lawton.craigslist.org/cto/d/1969-beetle/6718168756.html,lawton,800,1969,vw,beetle,fair,other,gas,,clean,manual,,rwd,compact,coupe,brown,https://images.craigslist.org/00k0k_bxjEwNgetKr_600x450.jpg,34.5073,-97.9403
https://lawton.craigslist.org/cto/d/1974-curved-windshield-super/6718161654.html,lawton,800,1974,vw,beetle,fair,other,gas,,clean,manual,,rwd,compact,coupe,custom,https://images.craigslist.org/01212_gfbjV2UuFXb_600x450.jpg,34.5073,-97.9403
https://lawton.craigslist.org/ctd/d/2015-hyundai-genesis-38l-v6/6718146812.html,lawton,23799,2015,hyundai,"genesis 3.8l 3.8",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00j0j_4YkJI6d4vwv_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/ctd/d/2011-hyundai-santa-fe-limited/6718142097.html,lawton,8868,2011,hyundai,"santa fe limited",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00J0J_dMfuZt4PHKB_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/cto/d/1984-ford/6718113037.html,lawton,2500,1984,ford,"f 150",,"8 cylinders",gas,83000,clean,manual,,rwd,full-size,,green,https://images.craigslist.org/00w0w_4cxkuafOweg_600x450.jpg,34.1745,-97.9973
https://lawton.craigslist.org/ctd/d/2015-chevrolet-silverado-4/6718080077.html,lawton,33988,2015,chevrolet,"silverado z71 4x4 crew",,,gas,,clean,automatic,,4wd,,,,https://images.craigslist.org/00L0L_iACGgFpKj4H_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/ctd/d/2011-gmc-yukon-denali-xl-62l/6718072071.html,lawton,15997,2011,gmc,"yukon denali xl awd",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00202_cuk3m0X1xU_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/cto/d/chevy/6703540597.html,lawton,2000,2007,chevrolet,"",good,"4 cylinders",gas,,clean,automatic,,,,,silver,https://images.craigslist.org/00K0K_957A7hx6eRl_600x450.jpg,34.6179,-98.4552
https://lawton.craigslist.org/ctd/d/2015-dodge-dart-limited-gt/6717953409.html,lawton,14699,2015,dodge,"dart limited gt",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00F0F_a2JSDwPXRwE_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/ctd/d/2010-chevrolet-camaro-ss-62l/6717951961.html,lawton,14998,2010,chevrolet,"camaro ss",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00N0N_bHgnR9G2zfT_600x450.jpg,35.199,-97.4841
https://lawton.craigslist.org/ctd/d/2012-chevy-silverado-1500/6717944528.html,lawton,18880,2012,chevy,"silverado 1500 lifted z-71",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00909_F0MLeJxiEX_600x450.jpg,35.2086,-97.4445
https://lawton.craigslist.org/cto/d/2013-nissan-altima-8995-good/6717897250.html,lawton,8995,2013,nissan,altima,,,gas,,clean,automatic,,,,,silver,https://images.craigslist.org/00s0s_knOrMzgLZlM_600x450.jpg,34.594338,-98.416988
https://lawton.craigslist.org/ctd/d/2013-ram-1500-crew-cab/6717927625.html,lawton,26950,2013,ram,1500,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00E0E_2kYfWnTNga_600x450.jpg,34.086,-98.5708
https://lawton.craigslist.org/ctd/d/2018-ford-f150-supercrew-cab/6717923760.html,lawton,35950,2018,ford,f150,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00404_bnqsEGtmIVm_600x450.jpg,34.086,-98.5708
https://lawton.craigslist.org/ctd/d/2018-ford-f150-supercrew-cab/6717920628.html,lawton,35950,2018,ford,f150,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00y0y_4gEkVxPjOFz_600x450.jpg,34.086,-98.5708
https://lawton.craigslist.org/cto/d/2006-gmc-sierra-71-4-wheel/6717903030.html,lawton,7995,2006,gmc,"sierra z-71 extended cab",,,gas,,clean,automatic,,,,,white,https://images.craigslist.org/00k0k_jYcgj5fdPTR_600x450.jpg,34.594338,-98.416988
https://lawton.craigslist.org/ctd/d/used-2011-ram-1500-big-horn/6717907263.html,lawton,19388,2011,ram,"1500 hemi crew cab",,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00808_bXzz5k2v0se_600x450.jpg,35.2086,-97.4445
https://lawton.craigslist.org/ctd/d/2005-ford-f250-superduty/6717905903.html,lawton,2500,2005,ford,f250,fair,"8 cylinders",gas,224505,clean,automatic,,rwd,,truck,white,https://images.craigslist.org/00505_3tkVzzeX9A1_600x450.jpg,34.634507,-98.404714
